condition,split,protein,protein_length,eligible_start_index_0based,eligible_end_index_0based_exclusive,terminal_exclusion_used,n_flexibility_supporting_bands,n_rigidity_supporting_bands,n_total_bands,profile_identity_max_abs_error
esm3_top4_bilstm_attn,train,4kct_B,499,1,498,0,15,14,29,2.042357172271636e-09
esm3_top4_bilstm_attn,train,4ke2_C,196,1,195,0,3,4,7,1.259856219348876e-09
esm3_top4_bilstm_attn,train,4kk7_A,395,1,394,0,12,13,25,4.02856326076062e-09
esm3_top4_bilstm_attn,train,4ksn_C,78,1,77,0,2,2,4,7.3228090258226075e-09
esm3_top4_bilstm_attn,train,4ljo_A,223,1,222,0,5,5,10,9.819583368653184e-09
esm3_top4_bilstm_attn,train,4lpq_A,207,1,206,0,4,5,9,1.4757988608948835e-08
esm3_top4_bilstm_attn,train,4lq4_A,211,1,210,0,5,5,10,1.3427143841227007e-08
esm3_top4_bilstm_attn,train,4lzh_A,285,1,284,0,10,9,19,6.362137927595768e-09
esm3_top4_bilstm_attn,train,4m0q_A,230,1,229,0,5,4,9,1.696933482620011e-09
esm3_top4_bilstm_attn,train,4m37_A,343,1,342,0,10,9,19,3.1438727177146575e-09
esm3_top4_bilstm_attn,train,4mb5_A,528,1,527,0,15,14,29,3.064943854269586e-09
esm3_top4_bilstm_attn,train,4mp8_A,339,1,338,0,12,11,23,5.40024736039868e-09
esm3_top4_bilstm_attn,train,4myy_A,85,1,84,0,1,1,2,5.501888944436928e-09
esm3_top4_bilstm_attn,train,4mzv_A,248,1,247,0,6,6,12,7.347752628561466e-09
esm3_top4_bilstm_attn,train,4n67_A,227,1,226,0,5,6,11,3.481063437504872e-09
esm3_top4_bilstm_attn,train,4ngd_A,302,1,301,0,8,7,15,1.5324852498110886e-09
esm3_top4_bilstm_attn,train,4npd_A,58,1,57,0,1,1,2,1.6365663491058058e-08
esm3_top4_bilstm_attn,train,4o66_D,76,1,75,0,1,2,3,5.633733701770893e-09
esm3_top4_bilstm_attn,train,4o6g_A,174,1,173,0,4,4,8,2.382772645859177e-09
esm3_top4_bilstm_attn,train,4o87_A,320,1,319,0,7,8,15,2.2549830891449574e-09
esm3_top4_bilstm_attn,train,4oe9_B,121,1,120,0,4,3,7,3.5549536647749846e-09
esm3_top4_bilstm_attn,train,4oie_A,185,1,184,0,5,4,9,2.0143580137244044e-09
esm3_top4_bilstm_attn,train,4oj6_C,776,1,775,0,22,21,43,1.1932927979074748e-09
esm3_top4_bilstm_attn,train,4omf_B,281,1,280,0,8,8,16,1.6405509839501065e-08
esm3_top4_bilstm_attn,train,4p5a_A,239,1,238,0,4,5,9,4.632914496482954e-09
esm3_top4_bilstm_attn,train,4p7x_A,292,1,291,0,7,8,15,2.770564888621152e-09
esm3_top4_bilstm_attn,train,4phr_A,277,1,276,0,9,9,18,3.4448239816242676e-09
esm3_top4_bilstm_attn,train,4pz1_A,98,1,97,0,2,2,4,6.426475351872796e-09
esm3_top4_bilstm_attn,train,4q0y_A,134,1,133,0,4,4,8,3.787564040180769e-09
esm3_top4_bilstm_attn,train,4q7o_B,146,1,145,0,3,3,6,2.129085352464699e-09
esm3_top4_bilstm_attn,train,4qb0_A,103,1,102,0,3,2,5,4.107550521936787e-09
esm3_top4_bilstm_attn,train,4qbu_A,444,1,443,0,13,12,25,2.3250659175744204e-09
esm3_top4_bilstm_attn,train,4qmd_A,193,1,192,0,7,6,13,9.571413883691093e-09
esm3_top4_bilstm_attn,train,4qn8_B,155,1,154,0,5,4,9,6.870291224814196e-09
esm3_top4_bilstm_attn,train,4qtq_A,214,1,213,0,4,3,7,8.846016363861509e-09
esm3_top4_bilstm_attn,train,4qx8_B,68,1,67,0,2,1,3,1.2157861828399064e-08
esm3_top4_bilstm_attn,train,4rgi_A,73,1,72,0,3,2,5,1.025433427059852e-08
esm3_top4_bilstm_attn,train,4rnz_A,371,1,370,0,11,12,23,6.332300017675152e-09
esm3_top4_bilstm_attn,train,4rp5_A,98,1,97,0,2,2,4,6.1696052711113225e-09
esm3_top4_bilstm_attn,train,4rsw_B,255,1,254,0,6,5,11,7.23409421254928e-09
esm3_top4_bilstm_attn,train,4s39_A,406,1,405,0,11,11,22,4.2739447536632724e-09
esm3_top4_bilstm_attn,train,4tkx_L,452,1,451,0,14,13,27,1.4559458083596155e-09
esm3_top4_bilstm_attn,train,4tsh_A,121,1,120,0,1,0,1,1.0379209047783888e-08
esm3_top4_bilstm_attn,train,4u5h_G,90,1,89,0,1,2,3,8.330277356805027e-09
esm3_top4_bilstm_attn,train,4u9b_A,187,1,186,0,3,4,7,1.000565763575878e-08
esm3_top4_bilstm_attn,train,4ubp_C,570,1,569,0,14,13,27,1.0043996745423556e-08
esm3_top4_bilstm_attn,train,4ue8_B,38,1,37,0,1,0,1,7.45187689332738e-09
esm3_top4_bilstm_attn,train,4v23_A,256,1,255,0,5,5,10,1.4779288903810084e-09
esm3_top4_bilstm_attn,train,4v4e_M,875,1,874,0,23,21,44,2.181735014872288e-09
esm3_top4_bilstm_attn,train,4wlr_B,102,1,101,0,2,2,4,3.7712597489303334e-09
esm3_top4_bilstm_attn,train,4wrp_A,122,1,121,0,3,2,5,7.2037229514876344e-09
esm3_top4_bilstm_attn,train,4wt3_A,213,1,212,0,3,3,6,3.8384162515114895e-09
esm3_top4_bilstm_attn,train,4wyw_A,481,1,480,0,8,8,16,1.1374075015169183e-09
esm3_top4_bilstm_attn,train,4xb6_E,150,1,149,0,2,3,5,6.09684080998818e-09
esm3_top4_bilstm_attn,train,4xb6_F,194,1,193,0,7,6,13,4.563311506444734e-09
esm3_top4_bilstm_attn,train,4xb6_H,281,1,280,0,7,5,12,1.372124636134231e-09
esm3_top4_bilstm_attn,train,4xdu_A,340,1,339,0,10,9,19,6.776097905003553e-09
esm3_top4_bilstm_attn,train,4xgl_A,379,1,378,0,10,12,22,3.3069895710724495e-09
esm3_top4_bilstm_attn,train,4xo1_A,60,1,59,0,2,0,2,9.005765910785613e-09
esm3_top4_bilstm_attn,train,4xpz_A,372,1,371,0,10,9,19,5.4279807315538164e-09
esm3_top4_bilstm_attn,train,4y7s_A,111,1,110,0,3,3,6,1.0019364893310012e-08
esm3_top4_bilstm_attn,train,4yal_A,622,1,621,0,17,18,35,4.490977589810541e-09
esm3_top4_bilstm_attn,train,4ykd_A,96,1,95,0,3,3,6,6.967372456756493e-09
esm3_top4_bilstm_attn,train,4ys0_A,824,1,823,0,18,19,37,2.6075079873066898e-09
esm3_top4_bilstm_attn,train,4ywk_A,206,1,205,0,8,8,16,1.148124084693336e-08
esm3_top4_bilstm_attn,train,4yxp_A,275,1,274,0,6,6,12,1.2723290199190274e-09
esm3_top4_bilstm_attn,train,4z9p_A,317,1,316,0,8,8,16,2.3855193376220996e-09
esm3_top4_bilstm_attn,train,4za9_A,508,1,507,0,13,12,25,1.8856010086665265e-09
esm3_top4_bilstm_attn,train,4zac_D,503,1,502,0,13,12,25,1.4009761128974674e-09
esm3_top4_bilstm_attn,train,4zav_A,209,1,208,0,6,6,12,5.687867954407011e-09
esm3_top4_bilstm_attn,train,4zds_B,134,1,133,0,2,2,4,2.614545024925974e-09
esm3_top4_bilstm_attn,train,4zi3_D,133,1,132,0,3,2,5,3.8130778534650744e-09
esm3_top4_bilstm_attn,train,4zya_A,77,1,76,0,2,1,3,1.6841285699342734e-08
esm3_top4_bilstm_attn,train,5a0n_A,220,1,219,0,5,5,10,2.084664219026422e-09
esm3_top4_bilstm_attn,train,5a5y_A,212,1,211,0,6,6,12,9.521926358502242e-09
esm3_top4_bilstm_attn,train,5a67_A,212,1,211,0,6,6,12,9.521926358502242e-09
esm3_top4_bilstm_attn,train,5b1n_A,69,1,68,0,1,0,1,9.408644530140009e-09
esm3_top4_bilstm_attn,train,5b1q_B,459,1,458,0,7,6,13,3.0699656150545707e-09
esm3_top4_bilstm_attn,train,5b3p_A,134,1,133,0,3,3,6,1.0240267300787309e-08
esm3_top4_bilstm_attn,train,5b5i_B,74,1,73,0,2,1,3,8.21585466326269e-09
esm3_top4_bilstm_attn,train,5bnh_A,123,1,122,0,3,3,6,9.603092987475748e-09
esm3_top4_bilstm_attn,train,5btz_A,139,1,138,0,4,3,7,5.482527098976675e-09
esm3_top4_bilstm_attn,train,5by8_B,85,1,84,0,2,2,4,5.9679137187629294e-09
esm3_top4_bilstm_attn,train,5c8q_B,154,1,153,0,4,4,8,2.026682821565373e-08
esm3_top4_bilstm_attn,train,5ce9_A,339,1,338,0,8,8,16,3.794916381139046e-09
esm3_top4_bilstm_attn,train,5cof_A,173,1,172,0,2,4,6,8.138212770347764e-09
esm3_top4_bilstm_attn,train,5cyz_C,105,1,104,0,2,1,3,2.1501840308246756e-09
esm3_top4_bilstm_attn,train,5dbl_A,132,1,131,0,2,2,4,2.28252017286934e-09
esm3_top4_bilstm_attn,train,5dje_B,140,1,139,0,2,2,4,4.06033007216422e-09
esm3_top4_bilstm_attn,train,5e5y_C,63,1,62,0,2,1,3,1.5913467876771392e-08
esm3_top4_bilstm_attn,train,5el3_B,113,1,112,0,3,2,5,5.413478554316953e-09
esm3_top4_bilstm_attn,train,5eqz_A,146,1,145,0,3,2,5,4.461684355305806e-09
esm3_top4_bilstm_attn,train,5exh_C,47,1,46,0,2,0,2,5.97632432430828e-09
esm3_top4_bilstm_attn,train,5ezu_A,89,1,88,0,3,2,5,5.125022184415684e-09
esm3_top4_bilstm_attn,train,5ftw_A,256,1,255,0,10,9,19,2.8846383059999425e-09
esm3_top4_bilstm_attn,train,5ggl_A,164,1,163,0,4,4,8,2.537228427357263e-09
esm3_top4_bilstm_attn,train,5gof_A,422,1,421,0,10,10,20,2.3763115919450684e-09
esm3_top4_bilstm_attn,train,5gv0_A,168,1,167,0,5,3,8,1.6980539196964628e-09
esm3_top4_bilstm_attn,train,5gw6_A,196,1,195,0,6,5,11,3.6910288159219817e-09
esm3_top4_bilstm_attn,train,5h1n_B,74,1,73,0,2,2,4,1.0114671988858959e-08
esm3_top4_bilstm_attn,train,5h2d_A,435,1,434,0,11,12,23,5.651762169378571e-09
esm3_top4_bilstm_attn,train,5h6x_A,100,1,99,0,3,2,5,9.592694638627108e-09
esm3_top4_bilstm_attn,train,5hkx_A,392,1,391,0,10,10,20,1.5848231615933628e-09
esm3_top4_bilstm_attn,train,5hqh_A,109,1,108,0,4,4,8,4.01193456234239e-09
esm3_top4_bilstm_attn,train,5hub_A,90,1,89,0,3,2,5,5.2489141921796545e-09
esm3_top4_bilstm_attn,train,5i8j_A,64,1,63,0,1,2,3,5.4735096455260646e-09
esm3_top4_bilstm_attn,train,5iff_A,220,1,219,0,3,4,7,2.7023103754686417e-09
esm3_top4_bilstm_attn,train,5ii7_A,138,1,137,0,3,4,7,2.8621873759959726e-09
esm3_top4_bilstm_attn,train,5ij2_B,201,1,200,0,7,5,12,5.018232274167644e-09
esm3_top4_bilstm_attn,train,5imu_A,227,1,226,0,5,5,10,1.8564776382845594e-09
esm3_top4_bilstm_attn,train,5iqj_C,134,1,133,0,3,3,6,6.233761951079941e-09
esm3_top4_bilstm_attn,train,5j2l_B,81,1,80,0,2,1,3,3.942844717386151e-09
esm3_top4_bilstm_attn,train,5j3t_B,242,1,241,0,6,7,13,3.5815155285945366e-09
esm3_top4_bilstm_attn,train,5j47_A,372,1,371,0,9,9,18,2.7746329678279835e-09
esm3_top4_bilstm_attn,train,5j72_A,638,1,637,0,18,17,35,2.9650877308995405e-09
esm3_top4_bilstm_attn,train,5ja5_A,209,1,208,0,4,3,7,2.0996001603990067e-09
esm3_top4_bilstm_attn,train,5jak_A,151,1,150,0,6,4,10,9.654126387204087e-09
esm3_top4_bilstm_attn,train,5jbg_A,680,1,679,0,16,17,33,2.628864681497589e-09
esm3_top4_bilstm_attn,train,5jca_S,284,1,283,0,6,6,12,4.632227046386106e-09
esm3_top4_bilstm_attn,train,5jx1_A,75,1,74,0,2,1,3,1.5807909647946872e-08
esm3_top4_bilstm_attn,train,5kdv_A,891,1,890,0,20,20,40,1.2234295798663197e-09
esm3_top4_bilstm_attn,train,5kdw_B,885,1,884,0,20,21,41,1.2198464460766445e-09
esm3_top4_bilstm_attn,train,5klh_A,231,1,230,0,7,6,13,4.462863856247168e-09
esm3_top4_bilstm_attn,train,5kwb_A,371,1,370,0,7,5,12,8.018724573233271e-10
esm3_top4_bilstm_attn,train,5l87_A,69,1,68,0,1,2,3,1.6061797225574992e-08
esm3_top4_bilstm_attn,train,5lpa_A,270,1,269,0,7,8,15,8.291455522169144e-09
esm3_top4_bilstm_attn,train,5ltj_A,714,1,713,0,21,22,43,1.4747556509320248e-09
esm3_top4_bilstm_attn,train,5m1m_A,155,1,154,0,4,5,9,4.05026079342008e-09
esm3_top4_bilstm_attn,train,5m45_K,717,1,716,0,16,17,33,3.951862836970577e-09
esm3_top4_bilstm_attn,train,5mdu_A,157,1,156,0,4,3,7,2.9210893703890406e-09
esm3_top4_bilstm_attn,train,5mux_B,472,1,471,0,10,10,20,3.879934595829582e-09
esm3_top4_bilstm_attn,train,5n0n_A,410,1,409,0,12,13,25,4.619792548510304e-09
esm3_top4_bilstm_attn,train,5n0s_A,410,1,409,0,10,11,21,3.6627056942961644e-09
esm3_top4_bilstm_attn,train,5n6y_C,113,1,112,0,2,2,4,1.2630767320942482e-08
esm3_top4_bilstm_attn,train,5ngd_B,417,1,416,0,10,9,19,2.130439158420927e-09
esm3_top4_bilstm_attn,train,5nir_A,74,1,73,0,2,1,3,7.761130405015138e-09
esm3_top4_bilstm_attn,train,5njc_D,450,1,449,0,11,10,21,8.073868684732588e-09
esm3_top4_bilstm_attn,train,5njl_A,295,1,294,0,9,10,19,3.017028404883604e-09
esm3_top4_bilstm_attn,train,5noh_A,103,1,102,0,2,2,4,6.573216637661972e-09
esm3_top4_bilstm_attn,train,5o5s_A,131,1,130,0,3,2,5,7.2763643998996486e-09
esm3_top4_bilstm_attn,train,5oh5_A,283,1,282,0,5,4,9,2.303698676264787e-09
esm3_top4_bilstm_attn,train,5ok6_A,230,1,229,0,6,4,10,5.543078884784336e-09
esm3_top4_bilstm_attn,train,5ol4_A,100,1,99,0,2,1,3,3.836309048210751e-09
esm3_top4_bilstm_attn,train,5pal_A,109,1,108,0,3,3,6,5.65822233511426e-09
esm3_top4_bilstm_attn,train,5t2p_B,155,1,154,0,3,2,5,5.046454365498221e-09
esm3_top4_bilstm_attn,train,5t76_A,215,1,214,0,5,6,11,7.896623799297231e-09
esm3_top4_bilstm_attn,train,5ul3_A,744,1,743,0,20,20,40,1.7299455201680303e-09
esm3_top4_bilstm_attn,train,5v03_B,102,1,101,0,1,2,3,4.652708440744391e-09
esm3_top4_bilstm_attn,train,5v7m_A,265,1,264,0,7,7,14,3.0176066090348286e-09
esm3_top4_bilstm_attn,train,5vap_A,112,1,111,0,1,2,3,4.307661338742719e-09
esm3_top4_bilstm_attn,train,5w4a_B,216,1,215,0,6,6,12,3.884480292981607e-09
esm3_top4_bilstm_attn,train,5w53_B,307,1,306,0,6,5,11,1.8086290243246594e-09
esm3_top4_bilstm_attn,train,5w5c_A,40,1,39,0,1,0,1,3.0632967273902523e-09
esm3_top4_bilstm_attn,train,5w82_E,103,1,102,0,1,0,1,4.286928145802449e-09
esm3_top4_bilstm_attn,train,5wfy_A,136,1,135,0,3,4,7,5.374748202058299e-09
esm3_top4_bilstm_attn,train,5ws1_A,352,1,351,0,9,9,18,3.441120721703328e-09
esm3_top4_bilstm_attn,train,5wvo_C,250,1,249,0,5,4,9,1.6936966273917164e-09
esm3_top4_bilstm_attn,train,5x1e_D,111,1,110,0,2,2,4,4.0630296904708985e-09
esm3_top4_bilstm_attn,train,5x1u_B,208,1,207,0,5,4,9,1.8805768053908878e-09
esm3_top4_bilstm_attn,train,5xbc_B,118,1,117,0,4,3,7,4.2941707967258935e-09
esm3_top4_bilstm_attn,train,5xct_B,163,1,162,0,4,3,7,6.960145348955393e-09
esm3_top4_bilstm_attn,train,5ydn_A,109,1,108,0,3,3,6,1.371357605250978e-08
esm3_top4_bilstm_attn,train,5ygh_A,76,1,75,0,0,1,1,2.6722277723933985e-09
esm3_top4_bilstm_attn,train,5yrv_I,137,1,136,0,2,2,4,6.440981970001758e-09
esm3_top4_bilstm_attn,train,5z42_A,102,1,101,0,2,2,4,3.221429567545897e-09
esm3_top4_bilstm_attn,train,5z51_A,162,1,161,0,4,5,9,5.224367605194402e-09
esm3_top4_bilstm_attn,train,5zlq_A,162,1,161,0,4,3,7,4.020616728439563e-09
esm3_top4_bilstm_attn,train,5zmo_A,172,1,171,0,4,4,8,3.3301923441086956e-09
esm3_top4_bilstm_attn,train,6a9a_A,246,1,245,0,7,7,14,1.1010477862782864e-08
esm3_top4_bilstm_attn,train,6anz_A,146,1,145,0,4,4,8,1.9888227731357233e-09
esm3_top4_bilstm_attn,train,6ao8_A,580,1,579,0,13,14,27,2.1283572126939987e-09
esm3_top4_bilstm_attn,train,6b1z_A,511,1,510,0,12,13,25,3.7298499844240496e-09
esm3_top4_bilstm_attn,train,6bk4_A,124,1,123,0,3,3,6,3.75308317757117e-09
esm3_top4_bilstm_attn,train,6bn0_A,79,1,78,0,1,2,3,1.0580810894111892e-08
esm3_top4_bilstm_attn,train,6bwq_A,149,1,148,0,4,4,8,1.5884019433087815e-08
esm3_top4_bilstm_attn,train,6c0h_A,121,1,120,0,4,3,7,5.1534778666706416e-09
esm3_top4_bilstm_attn,train,6c62_C,68,1,67,0,0,0,0,1.3540437215908696e-08
esm3_top4_bilstm_attn,train,6cb7_A,122,1,121,0,3,2,5,5.254982227143046e-09
esm3_top4_bilstm_attn,train,6cka_B,68,1,67,0,1,1,2,7.397280565868414e-09
esm3_top4_bilstm_attn,train,6crk_G,71,1,70,0,1,0,1,7.500824850126264e-09
esm3_top4_bilstm_attn,train,6d7y_A,96,1,95,0,3,2,5,5.79547387857815e-09
esm3_top4_bilstm_attn,train,6d7y_B,155,1,154,0,4,4,8,5.721056295371341e-09
esm3_top4_bilstm_attn,train,6dgk_B,120,1,119,0,4,3,7,2.0093493535711104e-09
esm3_top4_bilstm_attn,train,6dlm_A,75,1,74,0,1,1,2,7.2854779986641915e-09
esm3_top4_bilstm_attn,train,6dnm_A,190,1,189,0,5,5,10,1.205179400720624e-09
esm3_top4_bilstm_attn,train,6e33_A,61,1,60,0,0,1,1,5.910665734631948e-09
esm3_top4_bilstm_attn,train,6e5y_A,448,1,447,0,8,8,16,6.586754253135041e-09
esm3_top4_bilstm_attn,train,6e7e_A,169,1,168,0,2,3,5,2.2637642871359276e-09
esm3_top4_bilstm_attn,train,6eof_A,522,1,521,0,14,14,28,7.750003305773134e-09
esm3_top4_bilstm_attn,train,6eu8_A,196,1,195,0,6,5,11,5.355953014429815e-09
esm3_top4_bilstm_attn,train,6f45_D,249,1,248,0,8,8,16,1.7602292956553356e-09
esm3_top4_bilstm_attn,train,6fc0_B,81,1,80,0,3,2,5,5.644917422387152e-09
esm3_top4_bilstm_attn,train,6fsw_A,236,1,235,0,8,7,15,2.503946827658865e-09
esm3_top4_bilstm_attn,train,6fub_B,93,1,92,0,3,2,5,3.366745993105269e-09
esm3_top4_bilstm_attn,train,6gfx_C,160,1,159,0,4,3,7,4.844176615392826e-09
esm3_top4_bilstm_attn,train,6gus_A,155,1,154,0,3,3,6,4.546553133977227e-09
esm3_top4_bilstm_attn,train,6h49_A,157,1,156,0,2,3,5,3.935335612936797e-09
esm3_top4_bilstm_attn,train,6h86_A,88,1,87,0,2,1,3,3.0658409144734833e-09
esm3_top4_bilstm_attn,train,6hem_A,303,1,302,0,6,6,12,1.8346772989730198e-09
esm3_top4_bilstm_attn,train,6iah_A,240,1,239,0,8,8,16,4.611010240296309e-09
esm3_top4_bilstm_attn,train,6idx_A,524,1,523,0,14,13,27,1.736170651689406e-09
esm3_top4_bilstm_attn,train,6in7_A,81,1,80,0,3,2,5,5.230289534807753e-09
esm3_top4_bilstm_attn,train,6irx_A,496,1,495,0,12,11,23,1.3169096924059431e-09
esm3_top4_bilstm_attn,train,6jpt_A,122,1,121,0,5,4,9,1.6670242075633723e-08
esm3_top4_bilstm_attn,train,6jv8_A,76,1,75,0,1,0,1,1.3238473428600628e-08
esm3_top4_bilstm_attn,train,6jwh_A,473,1,472,0,12,10,22,3.0878615220331085e-09
esm3_top4_bilstm_attn,train,6l34_A,68,1,67,0,2,2,4,1.1390382415044087e-08
esm3_top4_bilstm_attn,train,6l3r_E,669,1,668,0,18,19,37,2.502326568176727e-09
esm3_top4_bilstm_attn,train,6l4l_A,281,1,280,0,8,8,16,1.0829978691617725e-08
esm3_top4_bilstm_attn,train,6l4p_B,145,1,144,0,3,3,6,4.070093817531983e-09
esm3_top4_bilstm_attn,train,6l8s_A,650,1,649,0,16,15,31,1.086668977023919e-09
esm3_top4_bilstm_attn,train,6lrd_A,705,1,704,0,18,18,36,1.377279512659868e-09
esm3_top4_bilstm_attn,train,6lus_A,133,1,132,0,4,4,8,8.231465287167339e-09
esm3_top4_bilstm_attn,train,6mdw_A,194,1,193,0,6,5,11,6.785612072235381e-09
esm3_top4_bilstm_attn,train,6o2v_A,135,1,134,0,3,4,7,2.7731967833233284e-09
esm3_top4_bilstm_attn,train,6odd_B,74,1,73,0,2,1,3,5.872300423703791e-09
esm3_top4_bilstm_attn,train,6okd_C,51,1,50,0,1,1,2,9.456229577153863e-09
esm3_top4_bilstm_attn,train,6ono_C,76,1,75,0,3,2,5,1.906654745198466e-08
esm3_top4_bilstm_attn,train,6ovk_R,219,1,218,0,8,7,15,2.4382394769872917e-08
esm3_top4_bilstm_attn,train,6oz1_A,643,1,642,0,17,17,34,3.727550268450841e-09
esm3_top4_bilstm_attn,train,6p5h_A,105,1,104,0,3,2,5,3.042262441965704e-09
esm3_top4_bilstm_attn,train,6p5x_B,457,1,456,0,13,11,24,4.981278056703786e-09
esm3_top4_bilstm_attn,train,6pce_B,70,1,69,0,1,1,2,1.4005109960635309e-08
esm3_top4_bilstm_attn,train,6pnv_A,411,1,410,0,16,15,31,6.1819385166472784e-09
esm3_top4_bilstm_attn,train,6pxz_B,104,1,103,0,2,3,5,8.523684869032877e-09
esm3_top4_bilstm_attn,train,6q9c_B,418,1,417,0,10,10,20,3.2623308499069026e-09
esm3_top4_bilstm_attn,train,6qj0_A,412,1,411,0,8,8,16,2.742629456875534e-09
esm3_top4_bilstm_attn,train,6ro6_A,58,1,57,0,2,1,3,9.434181436063227e-09
esm3_top4_bilstm_attn,train,6rrv_A,127,1,126,0,3,3,6,5.370602185195139e-09
esm3_top4_bilstm_attn,train,6rwt_A,184,1,183,0,4,5,9,2.876969329435042e-09
esm3_top4_bilstm_attn,train,6tgk_C,105,1,104,0,2,2,4,1.3939446930066879e-08
esm3_top4_bilstm_attn,train,6tly_A,99,1,98,0,6,4,10,4.951385079721149e-09
esm3_top4_bilstm_attn,train,6vjg_A,110,1,109,0,3,3,6,1.1080933504103996e-08
esm3_top4_bilstm_attn,train,6xb3_H,241,1,240,0,6,6,12,2.1699443353284664e-09
esm3_top4_bilstm_attn,train,6y2x_A,235,1,234,0,6,5,11,3.259472025618493e-09
esm3_top4_bilstm_attn,train,6yhu_B,117,1,116,0,3,2,5,3.3022156120665613e-09
esm3_top4_bilstm_attn,train,6zsl_B,603,1,602,0,17,17,34,1.4749881316333813e-09
esm3_top4_bilstm_attn,train,7a66_B,86,1,85,0,2,1,3,6.477812064531463e-09
esm3_top4_bilstm_attn,train,7aqx_A,364,1,363,0,7,7,14,2.1046586695661063e-09
esm3_top4_bilstm_attn,train,7asg_A,594,1,593,0,20,18,38,3.3870362070587134e-09
esm3_top4_bilstm_attn,train,7buy_A,306,1,305,0,8,9,17,2.8679387753527408e-09
esm3_top4_bilstm_attn,train,7bwf_B,92,1,91,0,3,3,6,1.578623098907883e-08
esm3_top4_bilstm_attn,train,7c45_A,302,1,301,0,7,7,14,2.458094172652636e-09
esm3_top4_bilstm_attn,train,7dmn_A,377,1,376,0,7,7,14,2.593285919338939e-09
esm3_top4_bilstm_attn,train,7e2s_A,233,1,232,0,8,7,15,3.7730291113646786e-09
esm3_top4_bilstm_attn,train,7ead_A,135,1,134,0,4,3,7,4.968082834011511e-09
esm3_top4_bilstm_attn,train,7fd1_A,106,1,105,0,1,1,2,3.994300001863849e-09
esm3_top4_bilstm_attn,train,7jfl_C,47,1,46,0,2,1,3,1.0559780605490232e-08
esm3_top4_bilstm_attn,train,7jrq_A,131,1,130,0,2,2,4,7.046913275132738e-09
esm3_top4_bilstm_attn,train,7k7p_B,118,1,117,0,4,3,7,4.302552536472604e-09
esm3_top4_bilstm_attn,train,7la6_A,221,1,220,0,6,7,13,8.618795455106465e-09
esm3_top4_bilstm_attn,train,7lao_A,271,1,270,0,7,8,15,6.4087259943335084e-09
esm3_top4_bilstm_attn,train,7lp1_A,39,1,38,0,2,1,3,2.7978448446930315e-09
esm3_top4_bilstm_attn,train,7mf4_A,554,1,553,0,16,16,32,2.33304142671642e-09
esm3_top4_bilstm_attn,train,7n0j_E,101,1,100,0,4,4,8,7.243982302895802e-09
esm3_top4_bilstm_attn,train,7ned_A,546,1,545,0,14,13,27,1.947205063856927e-09
esm3_top4_bilstm_attn,train,7nmq_A,365,1,364,0,4,4,8,1.625473533550803e-09
esm3_top4_bilstm_attn,train,7p41_D,448,1,447,0,15,14,29,2.041380176009966e-09
esm3_top4_bilstm_attn,train,7p46_A,282,1,281,0,7,6,13,6.367145921615247e-09
esm3_top4_bilstm_attn,train,7rm7_A,228,1,227,0,5,4,9,3.486978261690865e-09
esm3_top4_bilstm_attn,train,7s86_A,99,1,98,0,3,2,5,9.979515880331746e-09
esm3_top4_bilstm_attn,validation,1b25_D,619,1,618,0,13,14,27,1.647166403273559e-09
esm3_top4_bilstm_attn,validation,1c52_A,131,1,130,0,3,3,6,2.8676643282210534e-09
esm3_top4_bilstm_attn,validation,1coj_A,212,1,211,0,5,6,11,1.091165380273651e-08
esm3_top4_bilstm_attn,validation,1ctf_A,74,1,73,0,2,3,5,7.093686527070986e-09
esm3_top4_bilstm_attn,validation,1dd3_B,128,1,127,0,3,3,6,5.80812153927468e-09
esm3_top4_bilstm_attn,validation,1ewf_A,456,1,455,0,11,10,21,2.2331879678816335e-09
esm3_top4_bilstm_attn,validation,1fcz_A,235,1,234,0,6,5,11,8.411181084966302e-09
esm3_top4_bilstm_attn,validation,1fm4_A,159,1,158,0,6,5,11,6.822677534046306e-09
esm3_top4_bilstm_attn,validation,1h2e_A,207,1,206,0,6,6,12,5.332936314772496e-09
esm3_top4_bilstm_attn,validation,1hc9_B,74,1,73,0,2,2,4,7.620343911440841e-09
esm3_top4_bilstm_attn,validation,1hp1_A,516,1,515,0,12,12,24,4.760959626537442e-09
esm3_top4_bilstm_attn,validation,1ijt_A,128,1,127,0,4,4,8,6.854644851728153e-09
esm3_top4_bilstm_attn,validation,1ix9_A,205,1,204,0,5,5,10,4.0179547466934196e-09
esm3_top4_bilstm_attn,validation,1j77_A,209,1,208,0,5,5,10,1.1135689703678509e-08
esm3_top4_bilstm_attn,validation,1jke_C,145,1,144,0,3,3,6,4.074586001934222e-08
esm3_top4_bilstm_attn,validation,1ka1_A,357,1,356,0,9,10,19,3.9499794546316025e-09
esm3_top4_bilstm_attn,validation,1koe_A,172,1,171,0,6,5,11,4.548148524463613e-09
esm3_top4_bilstm_attn,validation,1kop_A,223,1,222,0,7,5,12,1.2077126854137532e-08
esm3_top4_bilstm_attn,validation,1kpt_A,105,1,104,0,2,3,5,5.391749269278989e-09
esm3_top4_bilstm_attn,validation,1krn_A,88,1,87,0,3,2,5,4.665472452813901e-09
esm3_top4_bilstm_attn,validation,1m9z_A,111,1,110,0,4,4,8,1.2076057487320213e-08
