name,ecod_domain_id,ecod_f_id,ecod_x_id,ecod_x_name,pdb_range
6mdw_A,e6mdwA2,7056.1.1.1,ECOD_X_7056,NO_X_NAME,A:158-214
6ndw_B,e6ndwB1,4998.1.1.1,ECOD_X_4998,Flagellar hook protein flgE D2 domain-like,B:1-177
6nl2_A,e6nl2A1,3264.1.1.2,ECOD_X_3264,NO_X_NAME,A:3-168
6nl2_A,e6nl2A2,206.1.1.132,ECOD_X_206,NO_X_NAME,A:169-596
6o2v_A,e6o2vA1,7080.1.1.1,ECOD_X_7080,NO_X_NAME,A:30-164
6o6y_A,e6o6yA1,7592.1.1.5,ECOD_X_7592,NO_X_NAME,A:1-306
6o6y_A,e6o6yA2,601.7.2.2,ECOD_X_601,Four-helical up-and-down bundle,A:307-433
6odd_B,e6oddB1,1128.1.1.1,ECOD_X_1128,NO_X_NAME,B:18-91
6okd_C,e6okdC1,5071.1.1.1,ECOD_X_5071,cytochrome bc1 complex 11 kDa protein-like,C:3-51
6ono_C,e6onoC1,1022.2.1.1,ECOD_X_1022,4Fe-4S binding domain in Dna2,C:2-75
6ovk_R,e6ovkR1,3772.1.1.1,ECOD_X_3772,NO_X_NAME,R:111-241
6ovk_R,e6ovkR2,3070.1.1.24,ECOD_X_3070,N0 domain in phage tail proteins and secretins-like,R:242-323
6oz1_A,e6oz1A1,7584.1.1.2,ECOD_X_7584,NO_X_NAME,A:20-259
6oz1_A,e6oz1A2,4011.1.1.16,ECOD_X_4011,NO_X_NAME,"A:-1-19,A:434-517"
6oz1_A,e6oz1A3,7584.1.1.3,ECOD_X_7584,NO_X_NAME,A:256-433
6oz1_A,e6oz1A4,327.5.1.12,ECOD_X_327,Alpha-lytic protease prodomain-like,A:518-641
6p5h_A,e6p5hA1,1103.1.1.1,ECOD_X_1103,NO_X_NAME,A:128-225
6p5x_B,e6p5xB1,7550.1.1.1,ECOD_X_7550,NO_X_NAME,B:215-330
6p5x_B,e6p5xB2,2003.1.1.49,ECOD_X_2003,Rossmann-like,B:1-113
6p5x_B,e6p5xB3,4049.1.1.1,ECOD_X_4049,NO_X_NAME,B:147-214
6p5x_B,e6p5xB4,1137.1.1.1,ECOD_X_1137,Tetrapyrrole methylase C-terminal domain-like,B:331-457
6p5x_B,e6p5xB5,4029.1.1.1,ECOD_X_4029,NO_X_NAME,B:114-147
6pce_B,e6pceB1,540.1.1.1,ECOD_X_540,NO_X_NAME,B:50-119
6pnv_A,e6pnvA1,7503.1.1.8,ECOD_X_7503,NO_X_NAME,A:21-162
6pnv_A,e6pnvA2,5.1.3.85,ECOD_X_5,beta-propeller-like,A:163-431
6pxz_B,e6pxzB1,3855.1.1.1,ECOD_X_3855,NO_X_NAME,B:20-122
6q10_A,e6q10A1,315.3.1.2,ECOD_X_315,Tautomerase/MIF-like,A:70-217
6q9c_A,e6q9cA1,3697.1.1.1,ECOD_X_3697,NO_X_NAME,A:6-77
6q9c_A,e6q9cA2,2485.1.1.69,ECOD_X_2485,Thioredoxin-like,A:78-160
6q9c_B,e6q9cB1,4335.1.1.2,ECOD_X_4335,NO_X_NAME,B:2-249
6q9c_B,e6q9cB2,221.1.4.2,ECOD_X_221,beta-Grasp,B:250-327
6q9c_B,e6q9cB3,633.11.1.1,ECOD_X_633,Bromodomain-like,B:328-419
6qj0_A,e6qj0A1,3922.1.1.10,ECOD_X_3922,NO_X_NAME,A:135-1030
6qj0_A,e6qj0A2,2004.1.1.239,ECOD_X_2004,P-loop domains-like,"A:1-134,A:1031-1179"
6ro6_A,e6ro6A1,7112.1.1.1,ECOD_X_7112,NO_X_NAME,A:73-129
6rrv_A,e6rrvA1,7568.1.1.2,ECOD_X_7568,NO_X_NAME,A:959-1085
6rwt_A,e6rwtA1,7111.1.1.1,ECOD_X_7111,NO_X_NAME,A:1-181
6sms_A,e6smsA1,5097.1.1.2,ECOD_X_5097,NO_X_NAME,A:273-481
6sms_A,e6smsA2,5098.1.1.9,ECOD_X_5098,NO_X_NAME,A:482-590
6sms_A,e6smsA3,5096.1.1.2,ECOD_X_5096,NO_X_NAME,A:197-273
6sms_A,e6smsA4,5095.1.1.1,ECOD_X_5095,NO_X_NAME,A:16-196
6sms_A,e6smsA5,5099.1.1,ECOD_X_5099,NO_X_NAME,A:591-711
6tgk_C,e6tgkC1,261.1.1.1,ECOD_X_261,NO_X_NAME,C:765-846
6tly_A,e6tlyA1,386.1.1.329,ECOD_X_386,beta-beta-alpha zinc fingers,A:592-668
6uof_A,e6uofA1,282.1.1.1,ECOD_X_282,NO_X_NAME,A:185-303
6vjg_A,e6vjgA1,3983.1.1.1,ECOD_X_3983,NO_X_NAME,A:1-104
6xb3_H,e6xb3H1,1.4.1,ECOD_X_1,cradle loop barrel,H:0-158
6xb3_H,e6xb3H2,7063.1.1,ECOD_X_7063,NO_X_NAME,H:159-234
6xds_A,e6xdsA1,4255.1.1,ECOD_X_4255,NO_X_NAME,A:459-492
6xds_A,e6xdsA2,7523.1.1.25,ECOD_X_7523,NO_X_NAME,"A:2-111,A:260-369"
6xds_A,e6xdsA3,4255.1.1.2,ECOD_X_4255,NO_X_NAME,A:370-458
6xds_A,e6xdsA4,7523.1.1.23,ECOD_X_7523,NO_X_NAME,A:112-259
6xrx_A,e6xrxA1,7523.1.1.24,ECOD_X_7523,NO_X_NAME,A:1-1024
6xrx_A,e6xrxA2,3737.1.1.1,ECOD_X_3737,NO_X_NAME,A:1025-1204
6y2x_A,e6y2xA1,3169.1.1.1,ECOD_X_3169,NO_X_NAME,A:478-622
6y2x_A,e6y2xA2,376.1.1.20,ECOD_X_376,RING/U-box-like,A:391-477
6yhu_B,e6yhuB1,4315.1.1.1,ECOD_X_4315,NO_X_NAME,B:76-192
6ypi_A,e6ypiA1,192.17.1.2,ECOD_X_192,Long alpha-hairpin,A:49-94
6ypi_A,e6ypiA2,192.17.1.2,ECOD_X_192,Long alpha-hairpin,A:2-48
6zsl_B,e6zslB1,376.1.1.121,ECOD_X_376,RING/U-box-like,B:2-46
6zsl_B,e6zslB2,1168.1.1.1,ECOD_X_1168,NO_X_NAME,B:101-147
6zsl_B,e6zslB3,2004.1.1.10,ECOD_X_2004,P-loop domains-like,B:439-593
6zsl_B,e6zslB4,376.1.1.120,ECOD_X_376,RING/U-box-like,B:47-100
6zsl_B,e6zslB5,2004.1.1.1401,ECOD_X_2004,P-loop domains-like,B:231-438
6zsl_B,e6zslB6,1.1.7.189,ECOD_X_1,cradle loop barrel,B:148-230
7a66_B,e7a66B1,3501.1.1,ECOD_X_3501,NO_X_NAME,B:1-86
7aex_A,e7aexA1,3783.1.1.1,ECOD_X_3783,NO_X_NAME,A:183-357
7aex_A,e7aexA2,331.19.1.1,ECOD_X_331,TBP-like,A:91-182
7aqx_A,e7aqxA1,1189.1.1,ECOD_X_1189,NO_X_NAME,A:27-388
7asg_A,e7asgA1,239.3.1.1,ECOD_X_239,Ribosomal protein L25-like,A:501-637
7asg_A,e7asgA2,239.3.1.1,ECOD_X_239,Ribosomal protein L25-like,A:239-376
7asg_A,e7asgA3,1181.1.1,ECOD_X_1181,NO_X_NAME,A:46-102
7asg_A,e7asgA4,239.3.1.1,ECOD_X_239,Ribosomal protein L25-like,A:103-238
7asg_A,e7asgA5,239.3.1.1,ECOD_X_239,Ribosomal protein L25-like,A:377-500
7buy_A,e7buyA1,1.1.5.40,ECOD_X_1,cradle loop barrel,A:1-186
7buy_A,e7buyA2,6001.1.1.2,ECOD_X_6001,NO_X_NAME,A:187-306
7bwf_B,e7bwfB1,4267.1.1.1,ECOD_X_4267,NO_X_NAME,B:-8-83
7c45_A,e7c45A1,396.1.1.12,ECOD_X_396,CCHC-type 1 zinc finger,A:295-341
7c45_A,e7c45A2,2484.1.1.15,ECOD_X_2484,Ribonuclease H-like,A:42-294
7dmn_A,e7dmnA1,4252.1.1,ECOD_X_4252,NO_X_NAME,A:3-217
7dmn_A,e7dmnA2,4252.1.1,ECOD_X_4252,NO_X_NAME,A:218-377
7e2s_A,e7e2sA1,4304.1.1.1,ECOD_X_4304,NO_X_NAME,A:83-233
7e2s_A,e7e2sA2,109.4.1.167,ECOD_X_109,Repetitive alpha hairpins,A:1-82
7ead_A,e7eadA1,3437.1.1.1,ECOD_X_3437,NO_X_NAME,A:1-135
7ec1_A,e7ec1A1,7512.1.1.2,ECOD_X_7512,NO_X_NAME,A:306-501
7ec1_A,e7ec1A2,7512.1.1.34,ECOD_X_7512,NO_X_NAME,"A:0-65,A:201-305"
7ec1_A,e7ec1A3,3894.1.1.5,ECOD_X_3894,NO_X_NAME,A:66-200
7fd1_A,e7fd1A1,205.1.1.92,ECOD_X_205,NO_X_NAME,A:1-106
7jfl_C,e7jflC1,587.1.1.1,ECOD_X_587,NO_X_NAME,C:2069-2104
7jrq_A,e7jrqA1,3684.1.1.3,ECOD_X_3684,NO_X_NAME,A:6-132
7k7p_B,e7k7pB1,4356.1.1.1,ECOD_X_4356,NO_X_NAME,B:1-117
7la6_A,e7la6A1,109.43.1.1,ECOD_X_109,Repetitive alpha hairpins,A:81-164
7la6_A,e7la6A2,6156.1.1.1,ECOD_X_6156,NO_X_NAME,"A:36-80,A:165-254"
7lao_A,e7laoA1,7547.1.1.1,ECOD_X_7547,NO_X_NAME,A:-1-269
7lp1_A,e7lp1A1,64.1.1.1,ECOD_X_64,WW domain-like,A:494-532
7mf4_A,e7mf4A1,2007.1.6.1,ECOD_X_2007,Flavodoxin-like,A:12-266
7mf4_A,e7mf4A2,2003.1.1.41,ECOD_X_2003,Rossmann-like,A:267-457
7mf4_A,e7mf4A3,7073.1.1.1,ECOD_X_7073,NO_X_NAME,A:458-558
7n0j_E,e7n0jE1,3982.1.1,ECOD_X_3982,NO_X_NAME,E:1-95
7ned_A,e7nedA1,321.2.1.1,ECOD_X_321,Glutamine synthetase-like,A:340-546
7ned_A,e7nedA2,2003.1.1.98,ECOD_X_2003,Rossmann-like,A:129-339
7ned_A,e7nedA3,4022.1.1.1,ECOD_X_4022,NO_X_NAME,A:2-128
7nmq_A,e7nmqA1,3758.1.1.2,ECOD_X_3758,Bacterial hemolysins-like,"A:42-223,A:250-406"
7onn_A,e7onnA1,223.3.1.78,ECOD_X_223,Profilin-like,"A:236-301,A:420-569"
7onn_A,e7onnA2,4019.1.1.73,ECOD_X_4019,NO_X_NAME,A:302-425
7onn_A,e7onnA3,3702.1.1.1,ECOD_X_3702,NO_X_NAME,A:70-235
7p41_D,e7p41D2,4161.1.1.2,ECOD_X_4161,NO_X_NAME,D:52-495
7p46_A,e7p46A1,4229.1.1.3,ECOD_X_4229,NO_X_NAME,A:5-285
7qsu_A,e7qsuA1,69.1.1.9,ECOD_X_69,NO_X_NAME,"A:-1-125,A:319-371"
7qsu_A,e7qsuA2,242.1.1.6,ECOD_X_242,Homing endonucleases-like,A:234-318
7qsu_A,e7qsuA3,242.1.1.6,ECOD_X_242,Homing endonucleases-like,A:126-233
7rm7_A,e7rm7A1,590.1.1.3,ECOD_X_590,NO_X_NAME,A:-14-207
7s86_A,e7s86A1,707.1.1.1,ECOD_X_707,NO_X_NAME,A:10-99
7wab_A,e7wabA1,7579.1.1.22,ECOD_X_7579,NO_X_NAME,"A:43-222,A:364-526"
7wab_A,e7wabA2,3621.1.1,ECOD_X_3621,NO_X_NAME,A:223-363
