name,split,sequence_sha256,length,source_neq_row,label_mapping_method,exact_sequence_group_id,mmseqs_cluster_id,ecod_x_ids,union_group_id
2p54_A,validation,80f8f2fa4a42bd6216cb10fdb248ff5487feb6080c28afef0ea43aca1ebb8af1,267,1235,unique_sequence,exact_0493,mmseqs_0478,ECOD_X_188,union_0036
1fm4_A,validation,175e75d86bd2433e82e818660271e762d105f3b6d0aabb7247890c42cc844502,159,1264,unique_sequence,exact_0055,mmseqs_0055,ECOD_X_331,union_0039
1p5g_X,validation,314c39044225f390e14bdb94f885f888c88b6b3149a80065f7aac45df178614d,463,448,unique_sequence,exact_0174,mmseqs_0174,ECOD_X_331;ECOD_X_7528,union_0039
1r8m_E,validation,1965c402f6d6a913ddd264dfaab7e3ea50cf35a454bae85976c553ca3bf80487,203,1202,unique_sequence,exact_0200,mmseqs_0200,ECOD_X_168,union_0039
1xsz_A,validation,a90d735d80ad961f74bf07b9640410994aab6ccd0101c3ad7c3247e35b8d21f0,356,350,unique_sequence,exact_0294,mmseqs_0291,ECOD_X_168;ECOD_X_331,union_0039
2dka_A,validation,f8a8d909024cada380162b4cad0779e429d71688d57b85fa7e006c957e1a913a,544,733,unique_sequence,exact_0366,mmseqs_0358,ECOD_X_331;ECOD_X_7528,union_0039
7aex_A,validation,3dd2999c8448752908945ffb181454d78e0932beee60931c9b22a885ce778316,275,1298,unique_sequence,exact_1346,mmseqs_1282,ECOD_X_331;ECOD_X_3783,union_0039
1h2e_A,validation,f72a6bd72d0b06d3e509f09802b07ff0d58f1f5accbb99c6f2f875b3fadcf680,207,985,unique_sequence,exact_0072,mmseqs_0072,ECOD_X_7525,union_0048
3d4i_A,validation,3963d1546ecd002ff2fd9fe043e26355531dc0396c8348351e5def9519834f85,273,1358,unique_sequence,exact_0692,mmseqs_0665,ECOD_X_7525,union_0048
1hc9_B,validation,01c59909cda3dfa2ba40c952a1ca375e8b8d464c7bd62c5abff8a3d9bcab8325,74,997,unique_sequence,exact_0076,mmseqs_0076,ECOD_X_382,union_0051
1m9z_A,validation,41f1c975b8037a0c5fb16def915075f58cf27df2eba5520930ccc6b237311e2b,111,338,unique_sequence,exact_0141,mmseqs_0141,ECOD_X_382,union_0051
1hp1_A,validation,93b2ddb1c0be3135de79f572db7383e1d460d72f695428674b26474c8f9d0366,516,69,unique_sequence,exact_0077,mmseqs_0077,ECOD_X_246;ECOD_X_805,union_0052
2jc5_A,validation,71b29c6c0e1a8104a51ab9273ad275190f1b8162c6ff5528608224f6708e3026,259,1042,unique_sequence,exact_0456,mmseqs_0443,ECOD_X_246,union_0052
2uxy_A,validation,24ad44204827fb282caba9f4f126ac027b624d74088ecfe1d57ef19c4c72a021,341,599,unique_sequence,exact_0551,mmseqs_0532,ECOD_X_246,union_0052
4lty_A,validation,ed42b5d3fba23b0f8295ae57b7fc77f122a32acbee023e71de84d6e42a7caaa1,354,984,unique_sequence,exact_1035,mmseqs_0994,ECOD_X_246;ECOD_X_3979,union_0052
5h7w_B,validation,dbe04fc7eb0f421331ccbd736ee6750366c80ac1ca62f815f1fb2971d5f56b24,529,697,unique_sequence,exact_1164,mmseqs_1116,ECOD_X_246;ECOD_X_805,union_0052
5uki_A,validation,1fa20bb99f335f7fc2a3ca8397166b7853f9de38b28b3240e4f1df404176bf3a,351,833,unique_sequence,exact_1225,mmseqs_1169,ECOD_X_246;ECOD_X_6147,union_0052
1ijt_A,validation,9950e82248a021d9041e2b11526aeb083bed73c9781ee8ea6c916d141ffcc7b5,128,676,unique_sequence,exact_0087,mmseqs_0087,ECOD_X_6,union_0058
1md6_A,validation,14091e80916984c97cb28911a4ecdacae72a3604e2465bba74076c1747389aa5,154,302,unique_sequence,exact_0142,mmseqs_0142,ECOD_X_6,union_0058
1vcl_A,validation,a115b4834a4698a8a95dffbb06bf0fb0483b3451adcd56ceb433b344da498e99,432,1295,unique_sequence,exact_0259,mmseqs_0257,ECOD_X_6;ECOD_X_825,union_0058
3wa1_A,validation,2b30e09b3c950cb5693268e6193fdc4d6f520eb0c24e6b8db8080e92c46a6d30,389,960,unique_sequence,exact_0939,mmseqs_0902,ECOD_X_6;ECOD_X_825,union_0058
1j77_A,validation,aa1b42b4fa4ff4801e1f076c3e134acfa2ad2af33f12222c7c490a759a4c7a5c,209,814,unique_sequence,exact_0099,mmseqs_0099,ECOD_X_150,union_0066
2inc_A,validation,c955f03b6edec340b5b776337613a674e6955fe971257ce7c200f52aecd637bf,491,897,unique_sequence,exact_0450,mmseqs_0437,ECOD_X_150,union_0066
3bjd_B,validation,a920316c7899503d63b2c3e0cf2a7b0e6d3aca4a644e07081daed8100990dc18,332,1307,unique_sequence,exact_0664,mmseqs_0638,ECOD_X_1051;ECOD_X_150,union_0066
1ka1_A,validation,15796657d5760fb386fcb316b5883a7800ad428b32b20661293d59353f140685,357,217,unique_sequence,exact_0116,mmseqs_0116,ECOD_X_4018;ECOD_X_7587,union_0075
5iz3_B,validation,ebb08f25f081bb933c7517713358147839361d26ba9c91df3b5df3298fca56bf,316,1104,unique_sequence,exact_1176,mmseqs_1127,ECOD_X_4018;ECOD_X_7587,union_0075
1koe_A,validation,a9f70be0694edec06e05960b346d461a0c4b2490d7b7160a6f160560a9a7fbc3,172,195,unique_sequence,exact_0120,mmseqs_0120,ECOD_X_209,union_0077
1qdd_A,validation,cf1cd888faeb25ea7bb6aa587f42b64af2d2c8208ff6fdb824c06250afce3ebd,144,809,unique_sequence,exact_0188,mmseqs_0188,ECOD_X_209,union_0077
1yu0_A,validation,1d067223c246e823eae484e9b4b6991ce1b49a97196474da6a507e0faa981b15,381,820,unique_sequence,exact_0308,mmseqs_0303,ECOD_X_209;ECOD_X_3761;ECOD_X_4166,union_0077
1kop_A,validation,dd44b3a666abfe1a1dfc3c4df1129128abcdee025054ba99396a9bbc5003be3e,223,253,unique_sequence,exact_0121,mmseqs_0121,ECOD_X_62,union_0078
2fos_A,validation,e6a24c903c1ef211037c64a6835a8a484f48b17be1cae50d6998913f21acf7d4,260,981,unique_sequence,exact_0398,mmseqs_0121,ECOD_X_62,union_0078
1kpt_A,validation,db7a9b0ed0ffb38df26c44be2c813d910f8fdbb752cbf1b9c11aab4628c5bbb9,105,201,unique_sequence,exact_0122,mmseqs_0122,ECOD_X_3887,union_0079
4ndt_A,validation,5863980f5a3ae26ac1250be33898bb2990c792f69450589c6941e947cd4a47f0,94,802,unique_sequence,exact_1047,mmseqs_1005,ECOD_X_3887,union_0079
1krn_A,validation,8e5835dbfd4013b10ce32c6986bab26f41c04a2261393c6728545c119e51bab1,88,1361,unique_sequence,exact_0123,mmseqs_0123,ECOD_X_380,union_0080
1nl1_A,validation,1c8cf9067b8505cd108fd683411489575c3983ea4d7fc30195186a066d6940e8,147,11,unique_sequence,exact_0156,mmseqs_0156,ECOD_X_380;ECOD_X_393,union_0080
1nnh_A,validation,73ebd63d63e555f9625cf3e2a5213d5b239b318b9a557a2ed198fe60f87f185b,294,884,unique_sequence,exact_0157,mmseqs_0157,ECOD_X_314,union_0101
2z0x_A,validation,182b4c3702b748ee5b9a3e073232737f1e83f5ce36afd927d0abfe9bb9b606a7,158,503,unique_sequence,exact_0636,mmseqs_0613,ECOD_X_299,union_0101
3hxw_A,validation,5748f7b81092bb29d20fea144dc9022c407d5f763fcb313b1dfcd8c29acf2a29,441,473,unique_sequence,exact_0771,mmseqs_0742,ECOD_X_314;ECOD_X_613,union_0101
5o9e_A,validation,71fdb3efbfb96309eb32ac316e91b03047be3c3c91c4143b9ef6dc32dafaa092,201,406,unique_sequence,exact_1213,mmseqs_1159,ECOD_X_7502,union_0101
5znj_A,validation,e4870d1ac4a8ce8eb6002ce5bb3aa43cacb82a1150ac376b9c77781f591537c8,567,343,unique_sequence,exact_1255,mmseqs_1196,ECOD_X_299;ECOD_X_314;ECOD_X_7502,union_0101
1nns_A,validation,6e1a1ce4cfba1e97c28bfd4cab5f1caed267d26a615e6f5666c3de9d000d0b1e,326,642,unique_sequence,exact_0158,mmseqs_0158,ECOD_X_7507;ECOD_X_7546,union_0102
2wlt_A,validation,8bef656ae54426b9fac1df1d7a2a800f471ee4ff68dddce495a87dae2d8e356f,332,1206,unique_sequence,exact_0589,mmseqs_0158,ECOD_X_7507;ECOD_X_7546,union_0102
1pcf_C,validation,4cbc14515764f01b46c07e77d406c73300003edb2e3f98e25f8ba75cd5c4ccf3,66,1039,unique_sequence,exact_0176,mmseqs_0176,ECOD_X_295,union_0112
4koq_A,validation,08326813c86b8bcdb4943378cc763911b55f568b353ab06e79758290cb80de86,180,754,unique_sequence,exact_1029,mmseqs_0988,ECOD_X_295,union_0112
1ql0_B,validation,91b30e546aad9c2c94b0ec927eb1b341a817dfd22f27b6a6e376236bb4b0f86b,241,149,unique_sequence,exact_0191,mmseqs_0191,ECOD_X_378,union_0123
2pu3_A,validation,92afd934064c291c6a0d014018847be35ce939ea71223729e1f16813886deba9,211,725,unique_sequence,exact_0514,mmseqs_0497,ECOD_X_378,union_0123
1s9u_A,validation,4ddafb3939fab1864d56f4f889b362c0f8bfe19199da03b4d64a0d1c4de11964,207,116,unique_sequence,exact_0213,mmseqs_0213,ECOD_X_629,union_0135
2xol_B,validation,0410aec94f8f57b76bd68e9513dbad1f9ac4616bfb808500e0a8e79b4325008c,176,221,unique_sequence,exact_0610,mmseqs_0587,ECOD_X_629,union_0135
1sei_A,validation,676109c43503455546637191c065628510de7c50f88b08faf87a430968ad2243,130,1251,unique_sequence,exact_0215,mmseqs_0215,ECOD_X_320;ECOD_X_4988,union_0137
2ccq_A,validation,364f748ba1ae79888802349086a8e0e3b2ad1c88190921efb3ef0ca071094a0e,99,1002,unique_sequence,exact_0355,mmseqs_0348,ECOD_X_320,union_0137
1u6t_A,validation,c01a5901aff5d48ba531c8fbeed265e9b7d75563f9a160f3cca820406ba43d0c,121,382,unique_sequence,exact_0237,mmseqs_0235,ECOD_X_2485,union_0144
2imf_A,validation,c3747247e683536c94ea47ead0b55ee305c0224c848457d777176f8f59ff9576,203,955,unique_sequence,exact_0447,mmseqs_0434,ECOD_X_2485;ECOD_X_3009,union_0144
2x49_A,validation,234769ad30b6a864f0019d09ad6e71bc27bb32d360d2c2c41fa6352b0296c22e,333,1383,unique_sequence,exact_0598,mmseqs_0576,ECOD_X_2485;ECOD_X_3253;ECOD_X_3254;ECOD_X_3255,union_0144
3h93_A,validation,de6289539df16f452eb90ad7fe043205a774820dc3a4508e12abaa0b1f6602f7,192,1288,unique_sequence,exact_0762,mmseqs_0733,ECOD_X_2485;ECOD_X_3009,union_0144
3hvv_A,validation,3d055498aab14daeb3eaf3ace437b232b7c8360ea82219c950fcad9e0575bcce,167,1275,unique_sequence,exact_0770,mmseqs_0741,ECOD_X_2485,union_0144
6q9c_A,validation,932115d7dbb43f02f53bcc6cbcf60d4e54ddcb8fc215d1f56ffb3d1a8a9288dd,155,108,unique_sequence,exact_1327,mmseqs_1263,ECOD_X_2485;ECOD_X_3697,union_0144
1uha_A,validation,5cdcb53dbe3289469ccc5afcd1f7caf5fded97cf6c158981cb7d4a0d09ced08b,82,431,unique_sequence,exact_0242,mmseqs_0240,ECOD_X_387,union_0148
5k6d_B,validation,e8997bb7c67784581f6dd30914a2ed85819571f0c4fafecfea921f0dbe9df751,78,724,unique_sequence,exact_1186,mmseqs_1136,ECOD_X_387,union_0148
1utg_A,validation,816b4dd2abb80dfe6f492a91c1cb018d19eb581fe74c1773b6a91fdf2d38ba7e,70,207,unique_sequence,exact_0245,mmseqs_0243,ECOD_X_173,union_0151
2ejn_B,validation,01374454f23b2f44eec3074b8b90e21906709bfed9587d8b3b26885f0cda15eb,153,486,unique_sequence,exact_0380,mmseqs_0372,ECOD_X_173,union_0151
1v7r_A,validation,1f8412baac0ea9132757bcfb33f0443a95bd3058b67aeb58d8fdb1dc2c2ef4e5,186,966,unique_sequence,exact_0252,mmseqs_0250,ECOD_X_7504,union_0154
2amh_A,validation,46141a28d02aebfc122f864d0606c8998df4d1f82d1fe12ac7b4dee63efbe576,207,1195,unique_sequence,exact_0331,mmseqs_0324,ECOD_X_7504,union_0154
1vdk_B,validation,e5ec34fad6ad22b3cd635aa62657ac83794552e88cc9196375108ac67c2cd6e1,466,942,unique_sequence,exact_0260,mmseqs_0258,ECOD_X_4952;ECOD_X_4953;ECOD_X_602,union_0161
3bhg_A,validation,0085baee9761fbdf409db2d2e68da47c0037523536c39d5332569ab0eabbf31a,459,190,unique_sequence,exact_0663,mmseqs_0637,ECOD_X_4952;ECOD_X_4953;ECOD_X_602,union_0161
1ve0_A,validation,e3cd974b666ae4d4130196f17e8fa0989f296d9dca48d53e2f90555931b63262,134,341,unique_sequence,exact_0261,mmseqs_0259,ECOD_X_846,union_0162
2p6h_B,validation,2f8640055473309656012af4880eaa8d9b47aaed95e3d3cac9bab9d22b243fbd,134,482,unique_sequence,exact_0495,mmseqs_0259,ECOD_X_846,union_0162
1vkm_C,validation,519e5c2bc8121b98f296ec41030743e84ce24f405700eff1fbc333bcc4f97d31,297,1285,unique_sequence,exact_0263,mmseqs_0261,ECOD_X_7549,union_0164
1x6i_A,validation,4e20556655a67d28fcb10c48f19aa9d969bb48220d2fd5592fb04930831999ec,91,199,matched_original_atlas_neq,exact_0285,mmseqs_0282,ECOD_X_516,union_0177
1x6j_A,validation,4e20556655a67d28fcb10c48f19aa9d969bb48220d2fd5592fb04930831999ec,91,1281,matched_original_atlas_neq,exact_0285,mmseqs_0282,ECOD_X_516,union_0177
1xeo_A,validation,a2b46e4cd6c0b61e8d25da87be04fbc54114195c266375c6d1911c79a1486b9b,168,158,unique_sequence,exact_0286,mmseqs_0283,ECOD_X_289,union_0178
3g5k_D,validation,ad423abf82cb12f856b1256826f97fafedfabcc01e5802429c857bf810e3c13c,183,463,unique_sequence,exact_0744,mmseqs_0283,ECOD_X_289,union_0178
1xhk_B,validation,0f10073a4a0a134b68c2a4136a5679e0ce5cf9383c4d6f0bb2e81275effcc089,187,1360,unique_sequence,exact_0288,mmseqs_0285,ECOD_X_212;ECOD_X_3010,union_0180
1z0b_A,validation,dca28afa7520a5e864a7edea75245a7d46ffc686ed7c25794a4b2b234acd4527,207,28,unique_sequence,exact_0310,mmseqs_0285,ECOD_X_212;ECOD_X_3010,union_0180
3dd6_A,validation,a3fdb47a3653a316e2376f964c59c39ba551631461ffb5e831c6ca4708b1156f,255,1072,unique_sequence,exact_0697,mmseqs_0670,ECOD_X_212;ECOD_X_245,union_0180
3p3g_A,validation,99a399e1ff9b8cba6808d813f82bb3f41e09776d8cf4525ba300fd1279aacc41,300,736,unique_sequence,exact_0889,mmseqs_0854,ECOD_X_212,union_0180
1yoc_B,validation,751e09d474a0c36f124cc5038ff34224ea7ef660ceff0a2046005a69b294e35d,147,1095,unique_sequence,exact_0302,mmseqs_0298,ECOD_X_222,union_0185
2ov9_C,validation,6e4f08c969b732841fb24567a41efc7b5c9705c90db5a16a0ad401e7541f3afb,216,679,unique_sequence,exact_0482,mmseqs_0468,ECOD_X_222;ECOD_X_3768,union_0185
6mbg_A,validation,65980df457297793dba67088893f316f29329767416aad78f7eaa0428798ba97,285,1343,unique_sequence,exact_1310,mmseqs_1246,ECOD_X_222,union_0185
2a6s_B,validation,f880ead32a24d0051d455f9f3e1294d3f9c5d93b631190da42d3515d337fcc4f,84,590,unique_sequence,exact_0324,mmseqs_0318,ECOD_X_4312,union_0196
4mmj_A,validation,ed408e9265e4ab71321b977222f47211512d9b9603445b82c3f498bf15886539,95,523,unique_sequence,exact_1041,mmseqs_1000,ECOD_X_4312,union_0196
2b1y_A,validation,9b21327fea5fdcca1944f0a3286448d858906331323a8241d16caa7c60e88197,104,395,unique_sequence,exact_0337,mmseqs_0330,ECOD_X_4150,union_0200
2bbr_A,validation,1c72bcab08f09708063fe66cb2271384e77052598506a4bacc96c5f2a26cfe2d,195,582,unique_sequence,exact_0342,mmseqs_0335,ECOD_X_110,union_0203
2ygs_A,validation,a7ff2c78463f98a09d7f5a00540a16fd7e31167dd1d29fee193236c116521cd4,92,863,unique_sequence,exact_0627,mmseqs_0604,ECOD_X_110,union_0203
2bfw_A,validation,a5a52f061a4e6d1d1bb196cc9fc5a270cc9a96ff06d0bfc412ad93c470bec10d,200,168,unique_sequence,exact_0344,mmseqs_0337,ECOD_X_7512,union_0204
5l0s_A,validation,018f8691cb590bb8380daf864dba46d39b04014daa4c6dbef96757c9f38790c6,357,670,unique_sequence,exact_1194,mmseqs_1142,ECOD_X_7508;ECOD_X_7512,union_0204
7ec1_A,validation,1849a8963a141f7cc89ea95c729c0e98ad8702f96bfd705d9f216d1a543d07c5,505,874,unique_sequence,exact_1354,mmseqs_1289,ECOD_X_3894;ECOD_X_7512,union_0204
2c9i_D,validation,1c723c390888e6a6b6d7a43726e9fdf698e5441e756d955f84532f74e4f2fef3,228,1114,unique_sequence,exact_0353,mmseqs_0346,ECOD_X_271,union_0209
2hqk_A,validation,f080aaaf65ddcd836c343b7f505e41c4c31b59813dd51c119440df5b201f1590,221,377,unique_sequence,exact_0429,mmseqs_0346,ECOD_X_271,union_0209
2cyj_A,validation,819539d126f5c20b3762d82657b53878706300c186337dc127e6547cdcab9a8d,118,1321,unique_sequence,exact_0361,mmseqs_0353,ECOD_X_7538,union_0211
2fi9_A,validation,8124873b0c1b336310b64b8e2214d2922f31bff3293f9150627373f84c2b8c17,128,902,unique_sequence,exact_0394,mmseqs_0386,ECOD_X_7538,union_0211
2d1l_A,validation,7e962b0528ae65654d276f1a8b2c58803105d0e80b3b15104a7811d1bc75a272,253,20,unique_sequence,exact_0362,mmseqs_0354,ECOD_X_4177,union_0212
2e7u_A,validation,d4cc763956fa209f98fd97db3a7ddc792a6bd1897980ed6df89959002c0ea7ae,424,359,unique_sequence,exact_0374,mmseqs_0366,ECOD_X_3016;ECOD_X_7577,union_0218
2vlf_B,validation,42490cdd8db1f9831aa95f7b81b76a21f7e5f53e7669395dc5085f843c4b50da,456,475,unique_sequence,exact_0567,mmseqs_0547,ECOD_X_3016;ECOD_X_7577,union_0218
4k2m_A,validation,27631e6756a88cd5260cb50d0a498cdb2ce03a44c0fb6f8ea83154b473258f32,443,1193,unique_sequence,exact_1025,mmseqs_0984,ECOD_X_1055;ECOD_X_3016;ECOD_X_7577,union_0218
5txr_B,validation,174b1dd700cc2737e5bf7e4eb99d2b6c100c8d8bdf76d35ff2985d0c26287b63,491,1004,unique_sequence,exact_1223,mmseqs_1167,ECOD_X_3016;ECOD_X_7006;ECOD_X_7577,union_0218
2eo4_A,validation,eab5e3110a874ea8e7ed23623b1ca9bf82716a68e4c9fd956c2d0aa365b0fd42,149,93,unique_sequence,exact_0382,mmseqs_0374,ECOD_X_312,union_0224
3bl9_A,validation,013b0d3d0fcdecce57f5539bef908ebd782423a629a21b513779e9d98339722b,301,329,unique_sequence,exact_0666,mmseqs_0640,ECOD_X_312;ECOD_X_519,union_0224
2gec_A,validation,58f986e2c49a4c695296160096b66e3e792c182c61b82991d961202fc4578d6a,139,744,unique_sequence,exact_0407,mmseqs_0398,ECOD_X_704,union_0242
2ofz_A,validation,3e07fec25cc6d9e5279733dd00414e798fd699cbac0b3ac5d8a7bd39390d0f6d,138,791,unique_sequence,exact_0478,mmseqs_0464,ECOD_X_704,union_0242
2hgx_B,validation,dc66024979587cfdf817a6e47a8d17113f09b6910e95fea04334d9a1adb24298,365,159,unique_sequence,exact_0424,mmseqs_0414,ECOD_X_4020;ECOD_X_4045,union_0251
3wwh_A,validation,bedfd38df27f76af6357be2e46c3a49ee2d18894fcf9942a0f709a492c55f300,330,662,unique_sequence,exact_0944,mmseqs_0907,ECOD_X_4020;ECOD_X_4045,union_0251
2nml_A,validation,a152f86cd23fb3bc70b244caf93195fce22d5b27ff0d5da3c8ff75211cfaa941,104,196,unique_sequence,exact_0464,mmseqs_0451,ECOD_X_4326,union_0270
2ovj_A,validation,93f5c4738ee2daef966daa2ba3b5bf74e78a4ad3cd7dcaef92f409869dd6b5e1,201,747,unique_sequence,exact_0483,mmseqs_0469,ECOD_X_189,union_0278
2ox7_B,validation,6671a12f06f3d6e78a861e272334c4bc37e5d0a62cea2bab2b289084c407f687,155,606,unique_sequence,exact_0484,mmseqs_0470,ECOD_X_4112;ECOD_X_4999,union_0279
2p84_A,validation,9d163cec0574816b3d6aa62f8344856c214e45fd1e34b94f85a2d32faea19402,145,1330,unique_sequence,exact_0497,mmseqs_0470,ECOD_X_4112;ECOD_X_4999,union_0279
2oxo_A,validation,b32c1808a39a341bb9d5bed6b5aeb8bf2298564687711d728f6b73137dc41075,103,801,unique_sequence,exact_0486,mmseqs_0472,ECOD_X_186,union_0281
3nrw_A,validation,a276d7f1c067cc4c3c04644b406582f183e0818a2204d76a9b3e6ae098b39441,117,639,unique_sequence,exact_0867,mmseqs_0833,ECOD_X_186,union_0281
2pmb_C,validation,4d668435a1d91fc3fe3fcff0e500d8930eb1569ea2ccd3fe37d6395f5dd7b8eb,462,257,unique_sequence,exact_0505,mmseqs_0488,ECOD_X_3623;ECOD_X_7563,union_0293
3imk_A,validation,1ba09fd5a7ef06f31153b0541e4a4b3f55a268873fe6e8881957911f13477735,158,806,unique_sequence,exact_0784,mmseqs_0754,ECOD_X_7563,union_0293
2qsa_A,validation,5b5b98f6265edf9b20eaad004f30442b37465d2557c008b940e8d55333ea6b35,109,318,unique_sequence,exact_0533,mmseqs_0515,ECOD_X_650,union_0305
2qwo_B,validation,21f07d44c759d723604cbded160b805d65db2a9fd432534c68cfbe3b30b392e5,92,284,unique_sequence,exact_0537,mmseqs_0519,ECOD_X_650,union_0305
5e7x_A,validation,e98150996b6353e4bd33584b297bbeedc192206d98550224f17c980f209a10de,155,270,unique_sequence,exact_1144,mmseqs_1098,ECOD_X_622;ECOD_X_650,union_0305
2vy8_A,validation,356ee4de739f6d744e8a9b0a942de2e25f55940029a02d2d2be6f23284d126cd,157,413,unique_sequence,exact_0573,mmseqs_0553,ECOD_X_3232,union_0321
5ef9_A,validation,76d6a00021251d19989630bc907a20a4cb051199a41c1406c72af44d2e0ce26b,174,722,unique_sequence,exact_1145,mmseqs_1099,ECOD_X_3521,union_0321
5eg7_A,validation,cef75a27789836cfad9ba2d2216343a532d84c81f32127bc89fa9f33ade0c099,161,1367,unique_sequence,exact_1146,mmseqs_1099,ECOD_X_3521,union_0321
5muy_B,validation,ba415f95a488d8ef195e9ad03746f1a4978384859fa720c915f0b32aeab67f0b,328,1150,unique_sequence,exact_1202,mmseqs_1150,ECOD_X_3232;ECOD_X_3521;ECOD_X_3916,union_0321
2wya_A,validation,1958276a9826b2f8642120e083daf0a1881bede671e3725bbc42b9a7ef8b4aee,460,126,unique_sequence,exact_0596,mmseqs_0574,ECOD_X_7581,union_0331
3o04_A,validation,1ac5e21c667d96ec5a47dd9928b1ad4349fbd13b9ab0c5ea81e849f436a5a078,413,1334,unique_sequence,exact_0870,mmseqs_0836,ECOD_X_7581,union_0331
2x5g_A,validation,23c954af27cb6ee1d0038093f98759cb0217561aaf19a38a97a66035b2182226,96,1201,unique_sequence,exact_0599,mmseqs_0577,ECOD_X_4221,union_0333
2x5h_B,validation,71e65dbd132913341dda9d47408e7f44e1b5278109f88308369813a01df068a0,97,109,unique_sequence,exact_0600,mmseqs_0577,ECOD_X_4221,union_0333
2y1y_A,validation,7c04d81707797c1f6bb04b212b7a55fe011a0d034488c834ce23cbda6e585d74,90,1070,unique_sequence,exact_0619,mmseqs_0596,ECOD_X_319,union_0342
3l1e_A,validation,b6493e9a0afd2ea4190718b0cd1790e2c401bb20c97ecc7b9b3c331c1fd53f7e,106,303,unique_sequence,exact_0810,mmseqs_0779,ECOD_X_319,union_0342
2zca_B,validation,19b2f93daa0c2b2b6ce69e38286a3180374b08e05c239313f474507dc573d777,169,380,unique_sequence,exact_0640,mmseqs_0616,ECOD_X_3663,union_0353
3a0y_B,validation,86c71595d59a8441e85f3ab6856ab587fcc6f48ac7c478a2391ebb1b0d10a3d2,152,1250,unique_sequence,exact_0645,mmseqs_0621,ECOD_X_225,union_0357
3ehg_A,validation,5ef5cb9ce3867bbd13e273e7f7ec87699ff59c4d019c0aecae0691c2c3f71c32,128,1122,unique_sequence,exact_0715,mmseqs_0688,ECOD_X_225,union_0357
3a2q_A,validation,1a14aa7c9b4b09dd1441ca937cee1c66ba2a9ae0d178d36d80aa0db801ea4861,493,86,unique_sequence,exact_0649,mmseqs_0625,ECOD_X_7552,union_0360
3ip4_A,validation,f1d02a0bc8e9ed96ed5d23b4480c0483a86329d523d065f9bbd95264f77d99c6,485,996,unique_sequence,exact_0786,mmseqs_0756,ECOD_X_7552,union_0360
3b49_A,validation,109a93e7ea5aa9bd0ea82fb1d017793f7266df80f0c01f0d6b13641c8ce1f5a3,211,1270,unique_sequence,exact_0658,mmseqs_0633,ECOD_X_886,union_0365
3lur_B,validation,8409f56364b5357faf5cf9e8ad1df95730998788c670d190a4a0afb8ea9d6cea,158,706,unique_sequence,exact_0830,mmseqs_0798,ECOD_X_886,union_0365
3cw3_A,validation,cbe3b3e4b67e4620fa26019ccfc9f97b78f4efa9cac792410b15ef96a731d090,96,1093,unique_sequence,exact_0685,mmseqs_0658,ECOD_X_72,union_0378
3enu_A,validation,62edb9a9318cc776dcec2593cae9e1092e47fb3ba6e1069961f7a8c1e0d37a0e,114,596,unique_sequence,exact_0717,mmseqs_0690,ECOD_X_72,union_0378
3cy4_A,validation,8d6ab40ecc2e825c821d1a9c01fff3fe4911f3bc7f4e83f7af520caef9a9cde0,154,518,unique_sequence,exact_0686,mmseqs_0659,ECOD_X_63,union_0379
4xqm_A,validation,4e55fff0bedc181f78bb85865a7108e9758ec634e8af4318f498d4b74ae4511e,94,115,unique_sequence,exact_1104,mmseqs_1060,ECOD_X_63,union_0379
3dgp_B,validation,6182dbc1811c743c267bb8f2861004584aa0d0d4ddb40222d4080d142153aa9c,71,1224,unique_sequence,exact_0699,mmseqs_0672,ECOD_X_4340,union_0383
3f4m_A,validation,14fc9956bd38d04c46ed4192bbbaa350eeb4d7777be074ffef279e2bb0e11189,161,871,unique_sequence,exact_0724,mmseqs_0697,ECOD_X_3832,union_0392
5z1n_A,validation,e2d4efb9490a99bae191446ad528a960469f8650922f9534be273488420a57aa,168,344,unique_sequence,exact_1250,mmseqs_1191,ECOD_X_3832,union_0392
3fke_A,validation,471ba93233aa6fa89d6245bea3bc6043e8a5b1f249cd5659b18d2bc5932f7938,129,1082,unique_sequence,exact_0731,mmseqs_0703,ECOD_X_3288,union_0395
3l2a_A,validation,071c89792ce545c017e35cd7e2fe3a3c7f97846db6694b55ed322349910449ea,129,695,unique_sequence,exact_0811,mmseqs_0703,ECOD_X_3288,union_0395
3fn2_B,validation,4978d8a0a1c9400be830fb20a31987c16e4be68d45cf2f1f5e7284aed0aca301,106,869,unique_sequence,exact_0733,mmseqs_0705,ECOD_X_3488,union_0396
4exo_A,validation,a14ec9ac9bf2a845a0841fb5f6a599cf5b099374f41d46ad9873d664fb5f4fe1,146,1134,unique_sequence,exact_0989,mmseqs_0951,ECOD_X_3488,union_0396
3frr_A,validation,54030fc55242349a0bb8f65463df39c0944d67efe683845f63af0f1f24a7a22b,191,347,unique_sequence,exact_0738,mmseqs_0710,ECOD_X_3291,union_0400
4whe_A,validation,c3af74f721490949c79d5f96e30fd9767110a3e7aa1c112d5ec8f2a0e29c0494,150,1098,unique_sequence,exact_1089,mmseqs_1046,ECOD_X_3291,union_0400
3hol_A,validation,c1e2162fd578a5a82c26c45a67324cc89cfc80150877618dd0d25e32119a1f3d,509,45,unique_sequence,exact_0769,mmseqs_0740,ECOD_X_3335;ECOD_X_5084,union_0412
