protein,contact_record_present,mapping_accepted,status,error,mapping_status,alignment_identity,input_coverage,experimental_method,resolution_angstrom,pdb_file,contact_source_json,pdb_atom_count_first_model,water_primary_eligible,water_eligibility_reason,target_chain_ids,n_target_heavy_atoms,n_target_polar_atoms,n_foreign_chain_polar_atoms,n_ordinary_contact_edges,n_nonlocal_contact_edges,n_contact_communities,n_ecod_labeled_residues,n_ecod_domains,all_water_count,occupancy_pass_count,bfactor_pass_count,retained_water_count,excluded_foreign_chain_contact_count,protein_bfactor_median,protein_bfactor_scaled_mad,water_bfactor_limit
5uc0_A,True,True,ok,,aligned,1.0,0.9877300613496932,X-RAY DIFFRACTION,1.73,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/pdb_cache/5uc0.pdb,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/validation_contacts_ca8.json.gz,2774.0,True,eligible,A,1210.0,430.0,419.0,824.0,505.0,7.0,161.0,1.0,322.0,320.0,290.0,96.0,5.0,19.715,7.0126979999999985,40.75309399999999
5uki_A,True,True,ok,,exact,1.0,1.0,X-RAY DIFFRACTION,1.8,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/pdb_cache/5uki.pdb,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/validation_contacts_ca8.json.gz,3025.0,True,eligible,A,2861.0,1005.0,0.0,1792.0,1093.0,10.0,351.0,2.0,162.0,162.0,160.0,150.0,0.0,28.46,8.361864,53.545592
5ul3_A,True,True,ok,,aligned,1.0,0.9771505376344086,X-RAY DIFFRACTION,1.8,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/pdb_cache/5ul3.pdb,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/train_contacts_ca8.json.gz,6845.0,True,eligible,A,5941.0,2155.0,0.0,3503.0,2055.0,21.0,727.0,4.0,689.0,689.0,653.0,495.0,0.0,32.66,9.325553999999993,60.63666199999997
5um3_A,True,True,ok,,aligned,1.0,0.96,X-RAY DIFFRACTION,1.2,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/pdb_cache/5um3.pdb,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/validation_contacts_ca8.json.gz,1118.0,True,eligible,A,546.0,212.0,0.0,352.0,211.0,6.0,72.0,1.0,92.0,92.0,45.0,40.0,0.0,15.55,3.1431120000000012,24.979336000000004
5v03_B,True,True,ok,,aligned,1.0,0.8431372549019608,X-RAY DIFFRACTION,1.58,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/pdb_cache/5v03.pdb,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/train_contacts_ca8.json.gz,2067.0,True,eligible,B,710.0,264.0,440.0,350.0,184.0,10.0,86.0,1.0,176.0,176.0,158.0,45.0,5.0,29.83,9.125402999999995,57.20620899999999
5v0m_A,True,True,ok,,exact,1.0,1.0,X-RAY DIFFRACTION,1.41,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/pdb_cache/5v0m.pdb,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/validation_contacts_ca8.json.gz,1642.0,True,eligible,A,773.0,297.0,0.0,437.0,244.0,10.0,98.0,1.0,106.0,106.0,67.0,62.0,0.0,10.94,4.551581999999999,24.594745999999994
5v7m_A,True,True,ok,,aligned,1.0,0.9622641509433962,X-RAY DIFFRACTION,1.93,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/pdb_cache/5v7m.pdb,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/train_contacts_ca8.json.gz,4124.0,True,eligible,A,1999.0,722.0,0.0,1286.0,779.0,12.0,255.0,2.0,115.0,112.0,112.0,102.0,0.0,26.54,10.422678000000001,57.808034000000006
5vap_A,True,True,ok,,aligned,1.0,0.9910714285714286,X-RAY DIFFRACTION,1.85,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/pdb_cache/5vap.pdb,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/train_contacts_ca8.json.gz,2092.0,True,eligible,A,898.0,327.0,387.0,476.0,257.0,7.0,111.0,1.0,119.0,119.0,99.0,40.0,16.0,18.705,6.2195069999999975,37.36352099999999
5vu3_B,True,True,ok,,aligned,1.0,0.9941176470588236,X-RAY DIFFRACTION,1.87,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/pdb_cache/5vu3.pdb,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/test_contacts_ca8.json.gz,11662.0,True,eligible,B,1240.0,470.0,3271.0,835.0,500.0,15.0,169.0,1.0,1779.0,1779.0,891.0,101.0,19.0,24.475,7.4204130000000035,46.73623900000001
5w2f_A,True,True,ok,,aligned,1.0,0.9757281553398058,X-RAY DIFFRACTION,1.4,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/pdb_cache/5w2f.pdb,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/test_contacts_ca8.json.gz,1818.0,True,eligible,A,1581.0,577.0,0.0,919.0,520.0,14.0,201.0,2.0,228.0,228.0,124.0,112.0,0.0,24.87,7.353696000000001,46.931088
5w4a_B,True,True,ok,,aligned,1.0,0.9953703703703703,X-RAY DIFFRACTION,1.5,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/pdb_cache/5w4a.pdb,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/train_contacts_ca8.json.gz,14665.0,True,eligible,B,1697.0,616.0,1814.0,1009.0,582.0,9.0,215.0,1.0,836.0,836.0,730.0,156.0,19.0,24.04,8.302559999999996,48.94767999999999
5w53_B,True,True,ok,,aligned,1.0,0.9869706840390879,X-RAY DIFFRACTION,1.71,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/pdb_cache/5w53.pdb,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/train_contacts_ca8.json.gz,5947.0,True,eligible,B,2550.0,920.0,920.0,1388.0,785.0,8.0,303.0,1.0,824.0,824.0,700.0,263.0,11.0,29.27,9.295901999999998,57.15770599999999
5w5c_A,True,True,ok,,aligned,1.0,0.95,X-RAY DIFFRACTION,1.85,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/pdb_cache/5w5c.pdb,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/train_contacts_ca8.json.gz,4018.0,True,eligible,A,314.0,126.0,1282.0,142.0,69.0,3.0,38.0,1.0,279.0,279.0,278.0,14.0,7.0,50.84,17.746722000000002,104.080166
5w82_E,True,True,ok,,aligned,1.0,0.9805825242718447,X-RAY DIFFRACTION,1.8,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/pdb_cache/5w82.pdb,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/train_contacts_ca8.json.gz,4539.0,True,eligible,E,799.0,294.0,1172.0,305.0,106.0,44.0,101.0,2.0,552.0,552.0,335.0,49.0,22.0,20.56,7.235087999999998,42.265263999999995
5wfy_A,True,True,ok,,aligned,1.0,0.9705882352941176,X-RAY DIFFRACTION,1.4,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/pdb_cache/5wfy.pdb,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/train_contacts_ca8.json.gz,2298.0,True,eligible,A,1055.0,376.0,0.0,604.0,346.0,9.0,129.0,1.0,128.0,128.0,45.0,44.0,0.0,14.27,3.854760000000002,25.834280000000007
5ws1_A,True,True,ok,,aligned,1.0,0.9971590909090909,X-RAY DIFFRACTION,1.9,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/pdb_cache/5ws1.pdb,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/train_contacts_ca8.json.gz,5566.0,True,eligible,A,2763.0,1005.0,1005.0,1689.0,992.0,18.0,351.0,2.0,0.0,0.0,0.0,0.0,0.0,16.86,6.805134,37.275402
5wvo_C,True,True,ok,,aligned,1.0,0.928,X-RAY DIFFRACTION,2.0,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/pdb_cache/5wvo.pdb,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/train_contacts_ca8.json.gz,3339.0,True,eligible,C,1795.0,648.0,508.0,1038.0,580.0,20.0,232.0,2.0,197.0,197.0,197.0,69.0,19.0,35.95,15.87864599999999,83.58593799999997
5wx9_A,True,True,ok,,exact,1.0,1.0,X-RAY DIFFRACTION,1.76,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/pdb_cache/5wx9.pdb,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/validation_contacts_ca8.json.gz,1791.0,True,eligible,A,1008.0,392.0,213.0,540.0,281.0,13.0,131.0,1.0,338.0,338.0,338.0,123.0,19.0,19.5,6.345528000000002,38.536584000000005
5x1e_B,True,True,ok,,exact,1.0,1.0,X-RAY DIFFRACTION,2.0,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/pdb_cache/5x1e.pdb,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/validation_contacts_ca8.json.gz,5497.0,True,eligible,B,1146.0,411.0,1533.0,652.0,359.0,8.0,148.0,1.0,126.0,126.0,126.0,28.0,6.0,19.025,7.524194999999999,41.597584999999995
5x1e_D,True,True,ok,,exact,1.0,1.0,X-RAY DIFFRACTION,2.0,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/pdb_cache/5x1e.pdb,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/train_contacts_ca8.json.gz,5497.0,True,eligible,D,796.0,289.0,1655.0,517.0,298.0,6.0,111.0,1.0,126.0,126.0,126.0,12.0,2.0,27.73,7.346283,49.768849
5x1u_B,True,True,ok,,exact,1.0,1.0,X-RAY DIFFRACTION,1.8,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/pdb_cache/5x1u.pdb,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/train_contacts_ca8.json.gz,3288.0,True,eligible,B,1648.0,589.0,519.0,979.0,566.0,8.0,208.0,1.0,132.0,132.0,132.0,59.0,2.0,17.42,5.4782069999999985,33.854620999999995
5xbc_B,True,True,ok,,exact,1.0,1.0,X-RAY DIFFRACTION,1.25,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/pdb_cache/5xbc.pdb,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/train_contacts_ca8.json.gz,2184.0,True,eligible,B,923.0,337.0,333.0,529.0,296.0,12.0,118.0,1.0,348.0,348.0,138.0,59.0,10.0,13.86,3.6471959999999983,24.801587999999995
5xct_B,True,True,ok,,aligned,1.0,0.9877300613496932,X-RAY DIFFRACTION,1.17,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/pdb_cache/5xct.pdb,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/train_contacts_ca8.json.gz,3085.0,True,eligible,B,1257.0,463.0,499.0,739.0,420.0,11.0,161.0,2.0,448.0,447.0,313.0,121.0,23.0,18.05,7.3685220000000005,40.15556600000001
5ydn_A,True,True,ok,,exact,1.0,1.0,X-RAY DIFFRACTION,1.6,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/pdb_cache/5ydn.pdb,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/train_contacts_ca8.json.gz,944.0,True,eligible,A,860.0,319.0,0.0,495.0,280.0,9.0,109.0,1.0,84.0,84.0,75.0,65.0,0.0,28.255000000000003,9.903768000000001,57.96630400000001
5ygh_A,True,True,ok,,aligned,1.0,0.9605263157894737,X-RAY DIFFRACTION,1.88,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/pdb_cache/5ygh.pdb,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/train_contacts_ca8.json.gz,1217.0,True,eligible,A,565.0,191.0,191.0,293.0,150.0,8.0,73.0,1.0,87.0,87.0,87.0,31.0,10.0,23.34,9.696203999999998,52.428611999999994
5yrv_I,True,True,ok,,aligned,1.0,0.9927007299270073,X-RAY DIFFRACTION,1.55,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/pdb_cache/5yrv.pdb,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/train_contacts_ca8.json.gz,30442.0,True,eligible,I,1087.0,409.0,9578.0,628.0,359.0,6.0,136.0,1.0,3299.0,3299.0,2397.0,74.0,24.0,25.16,5.515271999999998,41.705816
5z1n_A,True,True,ok,,aligned,1.0,0.9880952380952381,X-RAY DIFFRACTION,1.95,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/pdb_cache/5z1n.pdb,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/validation_contacts_ca8.json.gz,1516.0,True,eligible,A,1353.0,470.0,0.0,766.0,437.0,8.0,166.0,1.0,110.0,110.0,107.0,95.0,0.0,14.87,7.249913999999998,36.619741999999995
5z42_A,True,True,ok,,exact,1.0,1.0,X-RAY DIFFRACTION,1.3,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/pdb_cache/5z42.pdb,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/train_contacts_ca8.json.gz,1014.0,True,eligible,A,869.0,311.0,0.0,468.0,267.0,6.0,102.0,1.0,129.0,129.0,84.0,64.0,0.0,18.95,3.869585999999999,30.558757999999997
5z51_A,True,True,ok,,aligned,1.0,0.9938271604938271,X-RAY DIFFRACTION,1.58,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/pdb_cache/5z51.pdb,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/train_contacts_ca8.json.gz,2150.0,True,eligible,A,1242.0,458.0,203.0,765.0,446.0,5.0,159.0,1.0,320.0,320.0,179.0,103.0,5.0,16.355,6.160203000000001,34.835609000000005
5zlq_A,True,True,ok,,aligned,1.0,0.9814814814814815,X-RAY DIFFRACTION,2.0,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/pdb_cache/5zlq.pdb,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/train_contacts_ca8.json.gz,1432.0,True,eligible,A,1256.0,468.0,0.0,771.0,456.0,8.0,159.0,1.0,175.0,173.0,168.0,135.0,0.0,22.66,8.250668999999998,47.412006999999996
5zmo_A,True,True,ok,,aligned,1.0,0.9186046511627907,X-RAY DIFFRACTION,1.69,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/pdb_cache/5zmo.pdb,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/train_contacts_ca8.json.gz,1640.0,True,eligible,A,1239.0,454.0,118.0,719.0,406.0,10.0,158.0,1.0,99.0,99.0,94.0,68.0,6.0,28.21,6.1083120000000015,46.534936
5znj_A,True,True,ok,,aligned,1.0,0.9929453262786596,X-RAY DIFFRACTION,1.84,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/pdb_cache/5znj.pdb,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/validation_contacts_ca8.json.gz,4724.0,True,eligible,A,4384.0,1610.0,0.0,2768.0,1648.0,15.0,563.0,3.0,273.0,273.0,273.0,241.0,0.0,42.685,15.189237,88.252711
6a02_A,True,True,ok,,aligned,1.0,0.918918918918919,X-RAY DIFFRACTION,1.4,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/pdb_cache/6a02.pdb,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/test_contacts_ca8.json.gz,1510.0,True,eligible,A,1312.0,497.0,0.0,810.0,473.0,8.0,170.0,1.0,193.0,193.0,164.0,138.0,0.0,14.675,6.553092000000001,34.334276
6a9a_A,True,True,ok,,exact,1.0,1.0,X-RAY DIFFRACTION,1.9,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/pdb_cache/6a9a.pdb,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/train_contacts_ca8.json.gz,2317.0,True,eligible,A,2009.0,723.0,0.0,1177.0,688.0,10.0,246.0,1.0,255.0,255.0,176.0,143.0,0.0,21.13,7.7539979999999975,44.391994
6anz_A,True,True,ok,,aligned,1.0,0.9863013698630136,X-RAY DIFFRACTION,1.6,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/pdb_cache/6anz.pdb,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/train_contacts_ca8.json.gz,1242.0,True,eligible,A,1129.0,398.0,0.0,636.0,351.0,14.0,138.0,1.0,103.0,103.0,101.0,85.0,0.0,26.36,10.926762,59.140286
6ao8_A,True,True,ok,,aligned,1.0,0.9810344827586207,X-RAY DIFFRACTION,1.7,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/pdb_cache/6ao8.pdb,/home/zahralab/Desktop/ESMfluc/scripts/final_pipeline/results/publication_comparable_v2/analysis_seed_averaged_band_external_structure/contact_networks/train_contacts_ca8.json.gz,4899.0,True,eligible,A,4268.0,1549.0,0.0,2783.0,1654.0,12.0,568.0,3.0,613.0,610.0,522.0,405.0,0.0,28.575,9.503466,57.085398
